timestamp,x,y,z,qx,qy,qz,qw
637139238396500960, -0.04485347, 0.07986547, 0.0571560822, -0.0109913284, 0.129144251, -0.020152444, 0.9913601
637139238396665689, -0.04620851, 0.0805658549, 0.0565385148, -0.0123801539, 0.13045986, -0.0206990447, 0.9911602
637139238396835418, -0.0474550575, 0.08146018, 0.05594922, -0.0131716775, 0.130214632, -0.0222480912, 0.9911487
637139238397000464, -0.048717197, 0.0820688, 0.05529661, -0.0128268758, 0.128888518, -0.0248728916, 0.991264164
637139238397168021, -0.0495029837, 0.08231509, 0.0543881021, -0.01019518, 0.128132373, -0.0272152089, 0.9913312
637139238397345493, -0.05007354, 0.08197422, 0.0533257537, -0.005638701, 0.127592579, -0.03020154, 0.9913507
637139238397510228, -0.05039268, 0.0808129162, 0.0517827421, 0.00213060714, 0.125315562, -0.0325176381, 0.9915816
637139238397664973, -0.05087228, 0.08058445, 0.0502577275, 0.006471348, 0.124071032, -0.0330247581, 0.991702557
637139238397834446, -0.0508051738, 0.08081062, 0.04874649, 0.00703124329, 0.122499608, -0.03338162, 0.991882145
637139238398003281, -0.0500365943, 0.08087751, 0.0468124337, 0.00561533635, 0.121173941, -0.033247184, 0.992058456
637139238398169395, -0.0497059, 0.08066138, 0.0448074937, 0.007853224, 0.119063608, -0.03354785, 0.992288649
637139238398331319, -0.04928634, 0.0800971538, 0.0423618667, 0.009732108, 0.114724286, -0.03649067, 0.992679238
637139238398496047, -0.0486268178, 0.07943866, 0.03968997, 0.0111126956, 0.110440023, -0.0402259156, 0.9930063
637139238398665843, -0.0474937744, 0.07876931, 0.0366142578, 0.0136249177, 0.106829509, -0.04309722, 0.9932495
637139238398840519, -0.0457736962, 0.07783449, 0.0328652523, 0.018001413, 0.101904258, -0.046036154, 0.9935654
637139238398999864, -0.0448208153, 0.07745436, 0.0295558237, 0.0207520779, 0.0957497656, -0.0493529625, 0.9939646
637139238399169903, -0.04360417, 0.07741858, 0.0258989036, 0.02049263, 0.08743014, -0.05332601, 0.9945313
637139238399338491, -0.0417551845, 0.0777249038, 0.02174715, 0.018524373, 0.08104532, -0.05808617, 0.994844
637139238399500004, -0.0394498035, 0.07750563, 0.0176113732, 0.01917283, 0.07727609, -0.0599880144, 0.9950187
637139238399670150, -0.0363729969, 0.07702761, 0.0125355795, 0.0208043959, 0.07474117, -0.0589919239, 0.995239139
637139238399844820, -0.0333308652, 0.076229915, 0.007683385, 0.0219178274, 0.07199416, -0.05933885, 0.9953971
637139238400004565, -0.0301126167, 0.07570581, 0.00272940844, 0.0222977437, 0.06984844, -0.0597983859, 0.995514035
637139238400169320, -0.0265325587, 0.07490277, -0.00252057984, 0.0223718975, 0.06731139, -0.0610440373, 0.995611548
637139238400334667, -0.023317229, 0.07434037, -0.007479135, 0.0221944246, 0.06354801, -0.06311722, 0.995733559
637139238400496205, -0.0195096266, 0.07369433, -0.0128895566, 0.0200569928, 0.0581304, -0.0651529953, 0.9959788
637139238400666108, -0.0155245811, 0.07354645, -0.0181602389, 0.016150808, 0.05275855, -0.06424577, 0.9964076
637139238400835836, -0.0106816795, 0.0733691156, -0.0237355828, 0.0115503622, 0.0483427756, -0.06138397, 0.996875942
637139238400995896, -0.00585814565, 0.07345328, -0.0294428281, 0.007535656, 0.04309905, -0.05980399, 0.997250855
637139238401169733, -0.000929581, 0.0731806755, -0.0354195535, 0.0038386567, 0.03641884, -0.0610816181, 0.9974608
637139238401336772, 0.00423902553, 0.07305808, -0.0415302776, 0.002269523, 0.02960784, -0.062320862, 0.9976144
637139238401506336, 0.0106544886, 0.07316242, -0.0483220741, 0.00266040978, 0.02427288, -0.0610282831, 0.9978373
637139238401666788, 0.01659609, 0.07302308, -0.05462324, 0.00167794991, 0.0199506991, -0.0596161671, 0.9980206
637139238401835382, 0.0239598863, 0.0732266754, -0.0620233752, 0.00102597068, 0.01723765, -0.05684149, 0.9982339
637139238402000156, 0.0309787784, 0.07357627, -0.06897903, 0.000243479808, 0.0153617691, -0.05663024, 0.998277
637139238402174837, 0.0388555676, 0.07388776, -0.07636385, 0.0009852618, 0.0146926837, -0.0562564842, 0.998307765
637139238402334613, 0.0463320278, 0.07417886, -0.0832917243, 0.00119126565, 0.0127268918, -0.0560249723, 0.9983476
637139238402499387, 0.0542186126, 0.07437728, -0.0904852152, -0.0007058004, 0.009545589, -0.05765751, 0.998290539
637139238402669081, 0.06205499, 0.07462284, -0.09735692, -0.00466103526, 0.00648936, -0.0607726537, 0.9981197
637139238402843839, 0.07047675, 0.0741809756, -0.104543857, -0.00636753254, 0.005807598, -0.06266967, 0.997997165
637139238402998601, 0.0792430043, 0.07337737, -0.111715809, -0.005458451, 0.00725938, -0.06282468, 0.9979833
637139238403163160, 0.0878427848, 0.0723929554, -0.118879035, -0.0034592934, 0.007755459, -0.06214987, 0.9980307
637139238403333341, 0.09650833, 0.07081751, -0.125834078, -0.000543223054, 0.007562472, -0.0617186427, 0.9980648
637139238403496335, 0.10501188, 0.06935327, -0.132616773, 0.0006945532, 0.0070673665, -0.0621601641, 0.998041
637139238403656401, 0.113382488, 0.06783631, -0.139156789, 0.00238731946, 0.00711006671, -0.0624982081, 0.9980169
637139238403829276, 0.122110575, 0.06555435, -0.145746768, 0.0052854605, 0.00727969036, -0.0620713159, 0.9980312
637139238404004275, 0.1301452, 0.0628073439, -0.151671231, 0.008426319, 0.00627566827, -0.06423697, 0.9978794
637139238404169484, 0.13808392, 0.06056119, -0.157402351, 0.0107374825, 0.00541031, -0.06592163, 0.997752368
637139238404334226, 0.14645882, 0.05888495, -0.162986442, 0.0130032133, 0.00561585138, -0.0651203543, 0.9977769
637139238404502795, 0.155552253, 0.0581617057, -0.167897433, 0.0142524187, 0.007350015, -0.06082954, 0.998019338
637139238404669316, 0.163810283, 0.0576080754, -0.172654063, 0.0139019312, 0.00689258473, -0.05813908, 0.9981879
637139238404829062, 0.1714516, 0.0578713566, -0.1766558, 0.0117963357, 0.004388072, -0.0562391244, 0.998338044
637139238404999543, 0.17924127, 0.05859395, -0.180591941, 0.0105987117, 0.00212001451, -0.0552798621, 0.99841243
637139238405169207, 0.187152654, 0.0604948662, -0.184031188, 0.0112262955, 0.00111911073, -0.05516205, 0.9984137
637139238405329014, 0.194948, 0.0618201979, -0.187724352, 0.01134901, -0.000234398816, -0.05491894, 0.9984263
637139238405498745, 0.201969624, 0.06381019, -0.190605715, 0.008879114, -0.00322110136, -0.05534456, 0.9984227
637139238405673391, 0.208202511, 0.06596388, -0.192821547, 0.00434562657, -0.007259118, -0.0556857139, 0.998412549
637139238405828211, 0.2150029, 0.0673702657, -0.195575848, 0.00287087238, -0.0101332581, -0.05504581, 0.998428345
637139238405992905, 0.221760854, 0.06857398, -0.198064253, 0.005118445, -0.0124951731, -0.0534174666, 0.998481
637139238406157645, 0.228621915, 0.06918518, -0.200350761, 0.00929615647, -0.0131469229, -0.0508028, 0.9985789
637139238406327042, 0.235634148, 0.06949645, -0.202436626, 0.0137581611, -0.013218347, -0.0486487038, 0.998633742
637139238406491150, 0.242625982, 0.06997156, -0.204277158, 0.0151304994, -0.0139161972, -0.0471342243, 0.998677
637139238406662753, 0.249485478, 0.0704544559, -0.205258846, 0.0116213653, -0.0145879341, -0.04592747, 0.998770654
637139238406834220, 0.25657, 0.07079005, -0.2063893, 0.009358653, -0.01420772, -0.04520568, 0.9988328
637139238406998919, 0.263798445, 0.07037674, -0.207792372, 0.009799919, -0.0138342036, -0.0453853123, 0.9988257
637139238407159424, 0.271018565, 0.0702320561, -0.20921576, 0.010921713, -0.0140200639, -0.04476305, 0.998839557
637139238407329130, 0.277927816, 0.07007505, -0.210306153, 0.0107014747, -0.0143968081, -0.0456724353, 0.99879545
637139238407518834, 0.2847559, 0.0701422244, -0.210878283, 0.008043238, -0.0141491387, -0.047995, 0.998715
637139238407653599, 0.291775525, 0.069737114, -0.211393833, 0.00598198362, -0.0134987663, -0.0497463271, 0.998652756
637139238407828353, 0.298639864, 0.06913475, -0.211352244, 0.005538775, -0.0130863534, -0.0514070243, 0.9985767
637139238407998055, 0.3053189, 0.06848317, -0.211353779, 0.00484656263, -0.0126334056, -0.0532437526, 0.9984899
637139238408157866, 0.3122346, 0.06790882, -0.211316526, 0.00439358549, -0.0118616931, -0.0543647781, 0.998441041
637139238408325484, 0.319325984, 0.0666383654, -0.210660249, 0.00491162157, -0.009962785, -0.0538426861, 0.9984877
637139238408485221, 0.3260144, 0.06563072, -0.210379034, 0.005038549, -0.009872498, -0.0527569, 0.9985459
637139238408660350, 0.33228153, 0.06478449, -0.209655091, 0.00394000253, -0.0121297529, -0.0516909063, 0.9985817
637139238408827521, 0.3380919, 0.06409544, -0.208538473, 0.000241492482, -0.0151448008, -0.0529394634, 0.9984829
637139238408989032, 0.344585776, 0.06328435, -0.207783043, -0.00224221288, -0.0161686931, -0.0536976, 0.9984238
637139238409158764, 0.35110414, 0.06231116, -0.206790924, -0.0039200657, -0.0165001173, -0.0544971935, 0.9983699
637139238409333509, 0.357559383, 0.06104804, -0.205472529, -0.005924554, -0.01623346, -0.05604635, 0.9982786
637139238409493279, 0.364046842, 0.05987528, -0.204150617, -0.007577404, -0.01565848, -0.0568339452, 0.9982321
637139238409663322, 0.371035337, 0.0580414534, -0.202340841, -0.008095203, -0.0129158748, -0.05714826, 0.998249352
637139238409828389, 0.377948374, 0.05628037, -0.200783253, -0.007815807, -0.0110288272, -0.0562498458, 0.9983252
637139238409998282, 0.385079771, 0.0544008054, -0.198390424, -0.006892123, -0.008495613, -0.05388187, 0.9984874
637139238410158379, 0.392170221, 0.0528558232, -0.195870847, -0.008387498, -0.005581961, -0.05274541, 0.9985572
637139238410323097, 0.399392962, 0.0514022075, -0.19330436, -0.0101029659, -0.003349299, -0.051251512, 0.9986291
637139238410493217, 0.406472623, 0.0499201231, -0.190047339, -0.0117040826, -0.00218837988, -0.0493206829, 0.998712063
637139238410662938, 0.413480461, 0.0483534373, -0.186289221, -0.011162892, -0.00259096012, -0.047340747, 0.9988131
637139238410820840, 0.420687258, 0.0468658432, -0.182982087, -0.0110281156, -0.00232802844, -0.0462504774, 0.9988663
637139238410987361, 0.428041279, 0.0455207676, -0.179098979, -0.01056989, -0.00249519758, -0.0443165228, 0.9989585
637139238411153899, 0.435485065, 0.0443573631, -0.1748588, -0.0106673557, -0.003134938, -0.0417129733, 0.9990678
637139238411323685, 0.443255484, 0.04339475, -0.170539647, -0.01116952, -0.003392873, -0.0382406227, 0.9992004
637139238411488375, 0.4511534, 0.0426492542, -0.165919662, -0.0113535216, -0.00405913126, -0.03579658, 0.999286354
637139238411658089, 0.458884954, 0.04208678, -0.160922289, -0.0120155942, -0.006032903, -0.03528257, 0.99928695
637139238411830495, 0.4666094, 0.04226504, -0.155421883, -0.012396019, -0.0100186123, -0.03394087, 0.9992968
637139238411994077, 0.474392, 0.04225979, -0.150716677, -0.0117231207, -0.0125102559, -0.03176217, 0.9993484
637139238412161404, 0.483096957, 0.0441988148, -0.144943818, -0.010242925, -0.0162639543, -0.0309754666, 0.999335349
637139238412326154, 0.491179228, 0.0439685471, -0.139607832, -0.01297828, -0.0170845874, -0.0342030041, 0.9991846
637139238412490887, 0.5001153, 0.043249052, -0.134532377, -0.01217559, -0.0169495326, -0.0325535052, 0.999252141
637139238412655659, 0.509174347, 0.04311374, -0.129793584, -0.008186853, -0.017184224, -0.0288214069, 0.999403358
637139238412819223, 0.5189467, 0.0436696857, -0.125176445, -0.00371645135, -0.0173484869, -0.0243230816, 0.9995467
637139238412985703, 0.5285201, 0.0455969237, -0.120313466, -0.00287709758, -0.0183981024, -0.0208399463, 0.9996094
637139238413155521, 0.538235545, 0.0488341153, -0.115137562, -0.0053930073, -0.0197492633, -0.01963553, 0.9995976
637139238413325268, 0.547852635, 0.051627364, -0.109771043, -0.0127587421, -0.02122045, -0.0219527613, 0.999452353
637139238413500007, 0.557365656, 0.0527924635, -0.104775757, -0.015950365, -0.0240838286, -0.021396175, 0.9993537
637139238413654145, 0.5667311, 0.05354051, -0.100141615, -0.0156399086, -0.0273485687, -0.019275, 0.999317765
637139238413818888, 0.5762433, 0.0535629876, -0.09572549, -0.0132691041, -0.0312647223, -0.0175318625, 0.9992693
637139238413987257, 0.586058736, 0.0534372479, -0.09143692, -0.0116739869, -0.0344391, -0.0172605049, 0.999189556
637139238414159486, 0.5963261, 0.0537341461, -0.08714702, -0.012811685, -0.03662671, -0.01839263, 0.9990776
637139238414317247, 0.6064576, 0.0547991581, -0.08272876, -0.0143326828, -0.0387740172, -0.0180435143, 0.9989823
637139238414482362, 0.616182446, 0.05579919, -0.07843046, -0.0165694673, -0.0411291122, -0.0190662444, 0.9988345
637139238414657115, 0.626142263, 0.056122724, -0.074314326, -0.0181396548, -0.0432726741, -0.019543482, 0.9987074
637139238414827478, 0.6363199, 0.0559210442, -0.07046723, -0.0175181236, -0.0450434573, -0.01752934, 0.9986776
637139238414994019, 0.646620035, 0.0560367629, -0.0666460842, -0.0158563331, -0.0471169464, -0.01588913, 0.99863714
637139238415155558, 0.6569743, 0.05676003, -0.06259919, -0.0148226535, -0.04999462, -0.0151098836, 0.9985252
637139238415320322, 0.6674287, 0.058035668, -0.05892501, -0.0142607931, -0.0541584119, -0.0153894946, 0.998311937
637139238415488629, 0.6776341, 0.0589155853, -0.05515255, -0.015191935, -0.0589514822, -0.01813226, 0.9979806
637139238415648357, 0.6879942, 0.0593124628, -0.0515996255, -0.01568986, -0.06362345, -0.0208044741, 0.997633755
637139238415818498, 0.698847234, 0.05925372, -0.04833684, -0.016607061, -0.06757957, -0.0221608, 0.997329533
637139238415983579, 0.709775448, 0.05936629, -0.0448697135, -0.0173225552, -0.07068678, -0.0226405635, 0.9970912
637139238416162037, 0.7212666, 0.05916805, -0.0420204476, -0.01717496, -0.0732152, -0.0234825052, 0.996891737
637139238416328521, 0.732589245, 0.058887016, -0.0391530246, -0.01665634, -0.07629243, -0.0248241033, 0.9966373
637139238416493661, 0.7438662, 0.0586068071, -0.0362636074, -0.01622493, -0.07985041, -0.0260130037, 0.996335268
637139238416658420, 0.755195558, 0.05828086, -0.03343676, -0.0164236166, -0.08340035, -0.0270731375, 0.9960129
637139238416823149, 0.7668088, 0.0581477024, -0.0305747911, -0.0171795823, -0.0860561654, -0.02809924, 0.9957458
637139238416987324, 0.7786209, 0.0579430871, -0.0277930461, -0.017949976, -0.08781973, -0.0288675, 0.995556235
637139238417148876, 0.790524364, 0.05773214, -0.0248609185, -0.0182111543, -0.08979804, -0.0290986877, 0.9953683
637139238417320365, 0.802965939, 0.0573459975, -0.0221177042, -0.018858552, -0.09247463, -0.0291269571, 0.9951103
637139238417490131, 0.8151803, 0.0568017475, -0.0193092823, -0.019879397, -0.09522523, -0.0295707081, 0.994817853
637139238417654903, 0.827271, 0.0560531, -0.0165619068, -0.020586675, -0.09770626, -0.0300482344, 0.994548559
637139238417819622, 0.8400184, 0.05483808, -0.0139653906, -0.0209447611, -0.09932896, -0.0304814912, 0.9943671
637139238417989363, 0.8531426, 0.0532969944, -0.011813432, -0.0209966674, -0.0988505557, -0.03101167, 0.994397342
637139238418149093, 0.8660126, 0.05193033, -0.009554531, -0.02183202, -0.09911358, -0.0313827358, 0.9943415
637139238418318815, 0.8790152, 0.0500240773, -0.00751369074, -0.0235043429, -0.0995677561, -0.0318816379, 0.994242132
637139238418488960, 0.89211905, 0.0485977419, -0.00553289056, -0.0236649364, -0.1011446, -0.0314691253, 0.9940923
637139238418648696, 0.904891253, 0.0472731255, -0.00340509042, -0.0237824675, -0.102693439, -0.0320165753, 0.9939132
637139238418818443, 0.918174446, 0.0458103828, -0.00153831393, -0.0231007673, -0.104298264, -0.03346682, 0.9937144
637139238418988163, 0.931143045, 0.0444737524, 0.0007690713, -0.02226775, -0.105895407, -0.03425749, 0.993537545
637139238419152899, 0.9443122, 0.0434245877, 0.00257325545, -0.021424314, -0.108158447, -0.0343165956, 0.9933102
637139238419322097, 0.9573511, 0.042695418, 0.004805349, -0.0219165385, -0.111255661, -0.03368479, 0.99297893
637139238419486853, 0.9703604, 0.0426649153, 0.0068808943, -0.0213464443, -0.11517185, -0.03166369, 0.992611349
637139238419645068, 0.9835583, 0.0434260443, 0.009095307, -0.0195900258, -0.119153753, -0.02906836, 0.9922569
637139238419814782, 0.996861, 0.044603277, 0.0110432059, -0.0187031645, -0.122414649, -0.0291069131, 0.9918758
637139238419984866, 1.00969768, 0.04461992, 0.0133372694, -0.0183587484, -0.12526378, -0.0309794061, 0.991469741
637139238420153889, 1.02332711, 0.04719894, 0.0154903531, -0.0125788534, -0.129215509, -0.02303039, 0.9912693
637139238420324007, 1.03659546, 0.0508167073, 0.0179539584, -0.009589671, -0.132098868, -0.0180578, 0.9910257
637139238420493868, 1.04942775, 0.052981168, 0.0205498151, -0.008241527, -0.1346527, -0.018545676, 0.990685046
637139238420643614, 1.06200433, 0.05479854, 0.0232223533, -0.00701459171, -0.136022121, -0.0222269073, 0.9904316
637139238420808874, 1.07429719, 0.0567147844, 0.0258885473, -0.007401665, -0.1365424, -0.02565119, 0.9902744
637139238420983674, 1.08584034, 0.0588353425, 0.02872654, -0.00785246, -0.137298316, -0.0267677046, 0.990136862
637139238421153346, 1.09688365, 0.0604333021, 0.0312843435, -0.006690483, -0.138073, -0.0265833065, 0.9900427
637139238421320733, 1.10726357, 0.06135432, 0.0338043, -0.00351024582, -0.138432577, -0.0261842534, 0.9900195
637139238421488558, 1.11776042, 0.06227887, 0.036158558, -0.00169790164, -0.138562992, -0.0255138781, 0.9900235
637139238421648393, 1.127995, 0.06318314, 0.03866757, -0.00191498979, -0.1392214, -0.0248957388, 0.9899465
637139238421823057, 1.136805, 0.06386165, 0.0410596132, -0.00319149462, -0.141021088, -0.0225368217, 0.989744961
637139238421992832, 1.14581871, 0.06418796, 0.04328461, -0.00294069387, -0.1429525, -0.0218352452, 0.9894843
637139238422141488, 1.15481579, 0.06430875, 0.0456649624, -0.00194705557, -0.1445896, -0.0216118321, 0.9892538
637139238422313857, 1.1632545, 0.06436704, 0.0480655171, -0.0004960184, -0.145621657, -0.02090415, 0.9891194
637139238422478949, 1.17134619, 0.06477876, 0.0505840145, -1.755477E-05, -0.146462113, -0.02110499, 0.988991141
637139238422646515, 1.17911208, 0.06583918, 0.0532022342, 0.000292705226, -0.147122949, -0.02155617, 0.9888833
637139238422820908, 1.18593431, 0.06649384, 0.0557476655, 0.000547067437, -0.147337615, -0.0241484586, 0.9887913
637139238422990620, 1.1935395, 0.06668339, 0.0583409443, 0.00182043063, -0.1480687, -0.0252938978, 0.988651931
637139238423145393, 1.20037365, 0.06642808, 0.06066521, 0.004541749, -0.1491492, -0.0249396861, 0.988489747
637139238423305353, 1.20718873, 0.06649194, 0.06312077, 0.0065859626, -0.15123409, -0.0230575781, 0.9882071
637139238423478181, 1.21359718, 0.066466704, 0.06547044, 0.00741504552, -0.1538737, -0.0211836249, 0.987835646
637139238423653419, 1.21948361, 0.06638153, 0.06786366, 0.0076955827, -0.156776115, -0.0204609632, 0.987392247
637139238423808154, 1.22581768, 0.06623419, 0.0703050345, 0.00771728251, -0.15870896, -0.020731559, 0.9870776
637139238423979108, 1.23193336, 0.06617003, 0.07289449, 0.00684627, -0.16035299, -0.0210627131, 0.9868113
637139238424148829, 1.2378211, 0.0661500245, 0.07553163, 0.00565270148, -0.161748126, -0.0208156686, 0.986596346
637139238424312278, 1.24349129, 0.06606525, 0.07828551, 0.004177005, -0.163161814, -0.02064973, 0.9863744
637139238424487621, 1.24873686, 0.06571408, 0.08110666, 0.00255842623, -0.164523482, -0.0210503414, 0.9861452
637139238424647476, 1.25386584, 0.0653112, 0.08390311, 0.002017776, -0.165407836, -0.0222415924, 0.9859724
637139238424807225, 1.259079, 0.064839974, 0.08666105, 0.00181532826, -0.16593343, -0.0238111373, 0.985847831
637139238424982243, 1.26383877, 0.0642866045, 0.08946706, 0.00183666125, -0.16586785, -0.0253630038, 0.985820055
637139238425141976, 1.26838017, 0.06391381, 0.09222207, 0.001877335, -0.1652915, -0.02584135, 0.9859044
637139238425306733, 1.27292657, 0.06368225, 0.0950103849, 0.0009842548, -0.164704457, -0.0256766155, 0.9860082
637139238425476495, 1.27694392, 0.0633094, 0.09783094, -0.000807688164, -0.164202824, -0.02546481, 0.9860975
637139238425641757, 1.28065252, 0.0627599359, 0.100755483, -0.0028418228, -0.163407937, -0.0257608648, 0.986218154
637139238425808273, 1.28417337, 0.0621843934, 0.1035374, -0.00395229366, -0.162845567, -0.0257428978, 0.9863078
637139238425983025, 1.287413, 0.0614861436, 0.10615474, -0.004069807, -0.162410036, -0.02573709, 0.986379266
637139238426147649, 1.29047525, 0.0606825761, 0.108848751, -0.00365037168, -0.1616589, -0.02574841, 0.986504
637139238426307316, 1.29323435, 0.05992575, 0.11143823, -0.0027386155, -0.160918772, -0.0248914845, 0.98664993
637139238426486383, 1.29582381, 0.05896207, 0.114231609, -0.00227405457, -0.1598799, -0.0235807225, 0.9868522
637139238426646240, 1.2986356, 0.05816563, 0.116938569, -0.002274427, -0.1591249, -0.0227321275, 0.986994147
637139238426812911, 1.30102825, 0.05738755, 0.119955815, -0.00297790673, -0.157944754, -0.0228355341, 0.9871794
637139238426981103, 1.30375719, 0.0569301732, 0.1228967, -0.003418743, -0.15670909, -0.0227838531, 0.9873761
637139238427148168, 1.30627966, 0.05622921, 0.126090646, -0.00396933546, -0.155073538, -0.0236265473, 0.9876124
637139238427317878, 1.308743, 0.0554758981, 0.129398718, -0.00273803645, -0.153884381, -0.0228132047, 0.9878217
637139238427467659, 1.311366, 0.05503026, 0.132752463, -0.00138903281, -0.1530677, -0.02140545, 0.9879829
