timestamp,x,y,z,qx,qy,qz,qw,roll,pitch,yaw
0.0,0.03450527,0.0434148721,0.06449899,0.013546546435999361,-0.12709116464683282,-0.011307927412677256,0.9917340660308078,-1.0883428887538875,1.7044237194994865,-14.58916484731367
5000000.0,0.034501337466666664,0.04334990676666667,0.06447717496666668,0.01404127795405036,-0.12595459771891193,-0.010687316669861098,0.9918790566844742,-1.0125935255344358,1.7504711451211254,-14.458567797611181
10000000.0,0.03449740493333334,0.043284941433333335,0.06445535993333333,0.014535982193778737,-0.12481778609601646,-0.010066685164542193,0.9920221203912488,-0.9369474800766964,1.7966909936021334,-14.328028513948466
15000000.0,0.0344934724,0.0432199761,0.0644335449,0.015030658194110872,-0.12368073198665719,-0.009446034102436038,0.9921632568731983,-0.8614050473052608,1.8430829487598797,-14.19754704615298
20000000.0,0.0345344776,0.04320936275,0.064384728675,0.015523728494438125,-0.12257809933605471,-0.008830401979625676,0.992298164574373,-0.7864957354422645,1.8895655449006374,-14.071118316484105
25000000.0,0.0345754828,0.0431987494,0.06433591245,0.015951271921255273,-0.12291562672116195,-0.008424074709742388,0.9922531635611562,-0.7336118444473021,1.9327412219435387,-14.110738552547007
30000000.0,0.034616488,0.04318813605,0.06428709622499999,0.01637880794915375,-0.12325309709246307,-0.008017743532393672,0.9922077022962125,-0.6806967329561419,1.9758803207448923,-14.150399664835426
35000000.0,0.0346574932,0.0431775227,0.06423828,0.016806336379823095,-0.12359051029342409,-0.00761140863605423,0.9921617808006284,-0.6277503650759951,2.0189827828987474,-14.190101666774181
40000000.0,0.0344897639,0.04312958755,0.06406143305,0.01700405947992832,-0.12382782889529195,-0.007415388197687637,0.9921303053380434,-0.6021647678022561,2.038839238964274,-14.217884850927213
45000000.0,0.0343220346,0.0430816524,0.0638845861,0.01719212561211188,-0.12406092812191721,-0.0072282030773846906,0.9920993246700343,-0.5777202957618733,2.057708441698814,-14.245174591496564
50000000.0,0.0343053043,0.04297418023333333,0.06383154406666666,0.01738263443340231,-0.12429067819036031,-0.007039835523438304,0.9920686024922561,-0.5531043276928799,2.0768253580962734,-14.272089835691016
55000000.0,0.034288574,0.04286670806666667,0.06377850203333334,0.018015209326879895,-0.12391760776491964,-0.006637823876581114,0.9921067573668229,-0.4991756769505707,2.1428522149492126,-14.229809077145944
60000000.0,0.0342718437,0.0427592359,0.06372546,0.018647771566443882,-0.12354445029954099,-0.00623580756730517,0.9921442153839197,-0.4452934388544729,2.208918794503131,-14.187588678298692
65000000.0,0.034259319275,0.042676561924999995,0.063648115,0.01899614114931672,-0.12270230696880223,-0.006397985008901511,0.992241077699263,-0.4607288245888766,2.2504462435979655,-14.08997004819451
70000000.0,0.03424679485,0.04259388795,0.06357077,0.019327877527568482,-0.12183263569128971,-0.006593145235311132,0.9923405526666229,-0.4802849502264595,2.2905042765994246,-13.989094445590267
75000000.0,0.034234270425000005,0.042511213975,0.06349342499999999,0.01965959623318333,-0.12096285301489593,-0.006788299433212879,0.992439120277536,-0.4999121819521316,2.3305278410001873,-13.888202320572653
80000000.0,0.034221746000000004,0.04242854,0.06341608,0.019991296962850985,-0.12009295973491525,-0.0069834474241655745,0.9925367804418761,-0.5196104835945387,2.370516807026525,-13.787293587571005
85000000.0,0.034179049200000006,0.04237655333333333,0.06326295523333333,0.020298007258481122,-0.11944536693213943,-0.006981797098989432,0.9926087092752359,-0.5167762182998318,2.4050573875447605,-13.71251774621753
90000000.0,0.0341363524,0.04232456666666667,0.06310983046666667,0.020596828613123782,-0.1188678889532922,-0.006918053034869939,0.9926723206421523,-0.5068521204243385,2.437895868585182,-13.645994027132526
95000000.0,0.0340936556,0.04227258,0.0629567057,0.02089564109290752,-0.11829035975608679,-0.0068543059898670345,0.9927355042817242,-0.4969659482423833,2.470745839302319,-13.579474367699934
100000000.0,0.03407474448,0.042190531999999996,0.06275477782,0.021197980476242186,-0.11772233066447851,-0.006780278996929281,0.9927971224290368,-0.48587562473973545,2.5038758100508933,-13.514087212067913
105000000.0,0.03405583336,0.042108483999999995,0.06255284994,0.02167147234869933,-0.11761658293000501,-0.006208769023935303,0.9928031717784329,-0.4146811912374254,2.55001816213141,-13.503357851667094
110000000.0,0.034036922239999996,0.042026436,0.06235092206,0.02214495204097892,-0.11751076909061531,-0.005637255561381046,0.9928086631353348,-0.34349283156955324,2.5961737971157524,-13.492685505505078
115000000.0,0.03401801112,0.041944388,0.06214899418,0.02261841928696768,-0.11740488920578078,-0.005065738930478438,0.9928135964966565,-0.2723104557273884,2.6423426426299916,-13.482070182287403
120000000.0,0.0339991,0.04186234,0.0619470663,0.023091873820559307,-0.11729894333500988,-0.004494219452441195,0.992817971859625,-0.20113397362332242,2.6885246263144733,-13.471511890808149
125000000.0,0.0338780656,0.041654699999999996,0.0611327179,0.02385334343829221,-0.11737472585273817,-0.0037263851540264804,0.9927941910544669,-0.10322442160427185,2.7648889292800867,-13.482687022776883
130000000.0,0.03387372342,0.041577717339999994,0.06087276342,0.024629438213036495,-0.11745335486669319,-0.002968027733100945,0.9927684981984694,-0.006167378748017034,2.8430297639141413,-13.494321520491628
135000000.0,0.03386938124,0.04150073468,0.06061280894,0.02548056732488694,-0.11730164327776102,-0.003021584076655685,0.9927647934948168,-0.0012403534739900447,2.940638458756947,-13.477222474139213
140000000.0,0.03386503906,0.041423752019999996,0.06035285446,0.026331677318179057,-0.11714984367515625,-0.003075138153057945,0.9927603439007006,0.003657939139028808,3.0382486174812904,-13.46013031198021
145000000.0,0.03386069688,0.04134676936,0.060092899979999996,0.027182767554308682,-0.11699795617277708,-0.0031286899221250725,0.992755149419459,0.008527519428371266,3.135860230817102,-13.4430449367272
150000000.0,0.0338563547,0.0412697867,0.0598329455,0.028033837394686515,-0.1168459808845876,-0.0031822393436761504,0.9927492100549897,0.013368407323138523,3.2334732895128093,-13.42596625116014
155000000.0,0.03393874735,0.041128397,0.059401644399999995,0.029482942429918838,-0.11512919871793746,-0.0036929012298850647,0.9929060308955456,-0.031264943836887715,3.405253580725291,-13.22709155749596
160000000.0,0.03402114,0.0409870073,0.0589703433,0.030933629187424587,-0.11340724994828572,-0.004204872852427574,0.9930580170809543,-0.0766489461114312,3.577093125617114,-13.02751723674658
165000000.0,0.0340980625,0.041026092975000004,0.0586853586,0.03128916366041558,-0.11190438674269457,-0.004584159874052294,0.9932156774555173,-0.12075324154770163,3.622345686678004,-12.852852390510789
170000000.0,0.034174985,0.041065178650000006,0.0584003739,0.031628642640532646,-0.11040444322862716,-0.004961499687407099,0.9933709636389348,-0.16496764108111195,3.665619452408643,-12.678510743303223
175000000.0,0.0342519075,0.041104264325,0.0581153892,0.03196804155034796,-0.10890422021735886,-0.005338826940350074,0.9935237350286027,-0.20931593566987697,3.7087587366874013,-12.504127211714355
180000000.0,0.03432883,0.04114335,0.0578304045,0.03230735953064748,-0.10740372150681776,-0.005716140677648731,0.9936739912377683,-0.253797777529146,3.7517631075219535,-12.329701722823453
185000000.0,0.03454443596666667,0.04111774333333333,0.057494546333333334,0.03263732457351711,-0.10582307638991785,-0.005372913124855618,0.9938347012217922,-0.21659320505796878,3.7848101377520935,-12.148699242346591
190000000.0,0.03476004193333333,0.04109213666666667,0.057158688166666666,0.03296350123767536,-0.10421032719831534,-0.004742973323074579,0.9939975450147904,-0.14693020782493788,3.8141208697458557,-11.965115767904512
195000000.0,0.034975647900000004,0.04106653,0.05682283,0.03328957470321697,-0.10259725175612655,-0.004113018672498139,0.9941572769062088,-0.07735930112485141,3.843654152150419,-11.781561837414191
200000000.0,0.03547487395,0.04079588,0.05628561095,0.03365652444172097,-0.10096230055978152,-0.0034324718779929317,0.9943148748585567,-0.0017133656127297306,3.8774983093948867,-11.595776008185991
205000000.0,0.0359741,0.04052523,0.055748391900000006,0.0353329129619525,-0.09863761809403407,-0.0011353980127031468,0.9944953073945153,0.2706529079280007,4.042753055923513,-11.338104287817696
210000000.0,0.03610588294,0.040492733100000004,0.05555485040000001,0.03699467293147038,-0.0963393203013556,0.0011254639313299818,0.9946601745669249,0.5381476903346795,4.207997416333576,-11.084197029764727
215000000.0,0.03623766588,0.0404602362,0.0553613089,0.03783595960539864,-0.09564695066030622,0.0012865076698477895,0.9946951522391868,0.5629311278255538,4.302623704368289,-11.006159540916075
220000000.0,0.036369448820000004,0.0404277393,0.055167767400000005,0.03867720033521533,-0.09495446487540272,0.001447549846162536,0.9947289220556013,0.587588394118325,4.39728356017181,-10.928153304957467
225000000.0,0.03650123176,0.040395242399999996,0.0549742259,0.039518394099403935,-0.09426186378752889,0.0016085902647211075,0.9947614839751617,0.6121195316482588,4.4919767949589335,-10.85017791873622
230000000.0,0.0366330147,0.0403627455,0.0547806844,0.040359539876504945,-0.09356914823770848,0.0017696287299725244,0.9947928379583282,0.6365245814979441,4.58670322026327,-10.77223297886485
235000000.0,0.0369425118,0.0403954312,0.05456666626666667,0.041199936432805534,-0.0928743980314126,0.001929866110618402,0.9948231938616181,0.6606955972817677,4.681392509644904,-10.694091656729572
240000000.0,0.0372520089,0.0404281169,0.054352648133333334,0.04167624862761882,-0.09118082600763935,0.001674785981741616,0.9949604727630182,0.6285675881252405,4.739583213354143,-10.498237351993549
245000000.0,0.037561506,0.0404608026,0.05413863,0.04215242833485153,-0.08948696412267582,0.0014197005287689714,0.9950945887140533,0.5962374347631938,4.797664111145736,-10.302333755000666
250000000.0,0.038015991433333333,0.0405927735,0.05401215,0.0426083482220892,-0.08777952578081308,0.0011719534067880762,0.9952275669617947,0.5642758172328884,4.853268575726604,-10.104854005483903
255000000.0,0.038470476866666665,0.0407247444,0.05388567,0.04102621351147075,-0.08472560833385703,0.0016676553195021807,0.9955579541257779,0.5905376460474981,4.669350450210278,-9.752793742995797
260000000.0,0.0389249623,0.0408567153,0.05375919,0.03944357891949414,-0.0816706585529725,0.0021633369127733062,0.9958762109755145,0.6179258021810046,4.485596605936725,-9.400739386832518
265000000.0,0.0392734129,0.0411216477,0.053649788775,0.03834207893158709,-0.08015925570517625,0.001986353436819109,0.996042385196544,0.5806043903177835,4.362257511455764,-9.224352313930689
270000000.0,0.0396218635,0.0413865801,0.05354038755,0.03725268135166134,-0.07868681642354965,0.0017922713942112936,0.9962014908724478,0.5419923641457062,4.24033673609317,-9.052538134793364
275000000.0,0.0399703141,0.0416515125,0.053430986325,0.03616315644777112,-0.07721410820242515,0.0015981832258941055,0.9963571916840941,0.5037530700387652,4.118301084811829,-8.88083309671005
280000000.0,0.0403187647,0.0419164449,0.0533215851,0.03507350794374583,-0.07574113607529406,0.0014040895952312045,0.9965094870993213,0.46588633605457175,3.9961517257528625,-8.709235692677733
285000000.0,0.040799697200000005,0.04233452993333334,0.053113610066666664,0.03405127859389992,-0.07487111359863069,0.0008565460004264673,0.9966113049246285,0.39086753809094255,3.8843925339981094,-8.605883808424055
290000000.0,0.0412806297,0.042752614966666665,0.052905635033333336,0.03305629182136974,-0.07424488156357785,0.000166061796791736,0.9966920043604797,0.3008586300464225,3.776763033520775,-8.53025707989037
295000000.0,0.041761562200000005,0.0431707,0.05269766,0.03206124338410977,-0.0736185110287022,-0.0005244227166223225,0.9967708445211447,0.21100316311997186,3.6690152262280447,-8.454809120814735
300000000.0,0.042071605075000004,0.04331691,0.052594335,0.031070332731259656,-0.07299044834919786,-0.0012083252246221008,0.9968478162808521,0.12208351141760551,3.561574598958289,-8.379386615288865
305000000.0,0.042381647950000004,0.04346312,0.052491010000000005,0.030398070960471382,-0.07224423344567976,-0.0013925743258706073,0.9969226593635412,0.09273831999060053,3.4863223144157156,-8.292465565862656
310000000.0,0.042691690825,0.04360933,0.052387685,0.02972577732272297,-0.0714979428069576,-0.0015768219672531057,0.9969964573504845,0.06350985023829799,3.4110256938833445,-8.205590019747774
315000000.0,0.0430017337,0.04375554,0.05228436,0.0290534525227945,-0.07075157721538414,-0.001761067955618778,0.9970692101643179,0.03439804203587385,3.3356849335709424,-8.118759692739829
320000000.0,0.04346203056666667,0.043849220700000004,0.052128770733333336,0.028741809246368776,-0.07025944532522105,-0.002120073424279225,0.9971123427340136,-0.010854703449911884,3.302956149392569,-8.060819060163107
325000000.0,0.04392232743333333,0.0439429014,0.051973181466666664,0.028433744514905875,-0.06976981289716849,-0.0024808182047639767,0.9971547226595229,-0.05623488459288083,3.270606555792826,-8.003193287382928
